data_votacao,tipo,nome,ano,id,numero
2009-11-04,PEC,PEC 351/2009,2009,430472,351
2009-11-10,MPV,MPV 466/2009,2009,443158,466
2009-11-11,MPV,MPV 466/2009,2009,443158,466
2009-11-11,PL,PL 5334/2009,2009,436985,5334
2009-11-11,PL,PL 5939/2009,2009,447935,5939
2009-11-11,PL,PL 5940/2009,2009,447936,5940
2009-11-11,PL,PL 5941/2009,2009,447937,5941
2009-11-17,MPV,MPV 469/2009,2009,453801,469
2009-11-17,PL,PL 5939/2009,2009,447935,5939
2009-11-18,PEC,PEC 130/2007,2007,361442,130
2009-11-18,PL,PL 5939/2009,2009,447935,5939
2009-11-24,MPV,MPV 469/2009,2009,453801,469
2009-11-25,MPV,MPV 469/2009,2009,453801,469
2009-11-25,PEC,PEC 351/2009,2009,430472,351
2009-11-25,PEC,PEC 391/2009,2009,441673,391
2009-11-26,REQ,REQ 5921/2009,2009,460759,5921
2009-12-01,MPV,MPV 470/2009,2009,454911,470
2009-12-02,MPV,MPV 470/2009,2009,454911,470
2009-12-08,PL,PL 2502/2007,2007,378478,2502
2009-12-09,PL,PL 2502/2007,2007,378478,2502
2009-12-10,PEC,PEC 391/2009,2009,441673,391
2009-12-15,PL,PL 2502/2007,2007,378478,2502
2009-12-16,PLP,PLP 12/2003,2003,104885,12
2010-02-03,PEC,PEC 47/2003,2003,114145,47
2010-02-23,PL,PL 5417/2009,2009,438409,5417
2010-02-24,PL,PL 5417/2009,2009,438409,5417
2010-03-02,PEC,PEC 300/2008,2008,414367,300
2010-03-02,PL,PL 5186/2005,2005,284827,5186
2010-03-03,PEC,PEC 300/2008,2008,414367,300
2010-03-03,PL,PL 5941/2009,2009,447937,5941
2010-03-09,PLP,PLP 543/2009,2009,463287,543
2010-03-10,PL,PL 2502/2007,2007,378478,2502
2010-03-16,REQ,REQ 5670/2009,2009,454360,5670
2010-03-17,PLP,PLP 374/2008,2008,397936,374
2010-03-23,MPV,MPV 472/2009,2009,464520,472
2010-03-24,MPV,MPV 472/2009,2009,464520,472
2010-04-06,MPV,MPV 477/2009,2009,465356,477
2010-04-07,MPV,MPV 477/2009,2009,465356,477
2010-04-13,MPV,MPV 477/2009,2009,465356,477
2010-04-14,PLP,PLP 277/2005,2005,293027,277
2010-04-14,REQ,REQ 6467/2010 => PDC 731/2000,2010,469773,6467
2010-04-14,REQ,REQ 6468/2010 => PDC 2300/2009,2010,469774,6468
2010-04-28,MPV,MPV 475/2009,2009,465329,475
2010-05-04,MPV,MPV 475/2009,2009,465329,475
2010-05-04,PLP,PLP 168/1993,1993,21571,168
2010-05-05,PLP,PLP 168/1993,1993,21571,168
2010-05-11,PLP,PLP 168/1993,1993,21571,168
2010-05-12,MPV,MPV 476/2009,2009,465331,476
2010-05-12,PL,PL 1481/2007,2007,358126,1481
2010-05-26,MPV,MPV 476/2009,2009,465331,476
2010-05-26,PL,PL 1481/2007,2007,358126,1481
2010-06-08,MPV,MPV 482/2010,2010,466305,482
2010-06-16,PDC,PDC 2600/2010,2010,476031,2600
2010-06-16,REQ,REQ 6752/2010 => MSC 951/2009,2010,475370,6752
2010-06-16,REQ,REQ 6918/2010 => PL 1986/2003,2010,478001,6918
2010-06-22,MPV,MPV 483/2010,2010,471270,483
2010-07-06,MPV,MPV 483/2010,2010,471270,483
2010-07-06,PEC,PEC 446/2009,2009,463451,446
2010-07-07,REQ,REQ 7166/2010 => PL 7540/2010,2010,482603,7166
2010-08-03,MPV,MPV 487/2010,2010,474361,487
2010-08-04,MPV,MPV 487/2010,2010,474361,487
2010-11-09,MPV,MPV 493/2010,2010,482426,493
2010-11-23,MPV,MPV 495/2010,2010,483948,495
2010-12-01,MPV,MPV 501/2010,2010,485262,501
2010-12-01,PL,PL 5940/2009,2009,447936,5940
2010-12-02,REQ,REQ 7447/2010 => PLP 591/2010,2010,486701,7447
2010-12-07,PLP,PLP 352/2002,2002,101666,352
2010-12-07,REQ,REQ 7513/2010 => PLP 352/2002,2010,488165,7513
2010-12-07,REQ,REQ 7535/2010 => PL 2944/2004,2010,488578,7535
2010-12-08,PLP,PLP 352/2002,2002,101666,352
2010-12-08,REQ,REQ 7546/2010 => PL 2944/2004,2010,489010,7546
2010-12-14,PEC,PEC 507/2010,2010,483907,507
2010-12-14,PL,PL 2944/2004,2004,153275,2944
2010-12-15,PLV,PLV 16/2010 MESA => MPV 499/2010,2010,489410,16
2010-12-15,REQ,REQ 7575/2010 => PDC 3036/2010,2010,489682,7575
2011-02-15,REQ,REQ 349/2011 => PL 382/2011,2011,491974,349
2011-02-16,PL,PL 382/2011,2011,491872,382
2011-02-17,PL,PL 382/2011,2011,491872,382
2011-02-22,MPV,MPV 502/2010,2010,485274,502
2011-02-23,MPV,MPV 503/2010,2010,485275,503
2011-04-05,MPV,MPV 511/2010,2010,485758,511
2011-04-06,MPV,MPV 511/2010,2010,485758,511
2011-04-06,PDC,PDC 2600/2010,2010,476031,2600
2011-04-06,REQ,REQ 343/2011 => PDC 2600/2010,2011,491963,343
2011-04-13,MPV,MPV 512/2010,2010,487868,512
2011-04-26,MPV,MPV 513/2010,2010,487966,513
2011-04-27,MPV,MPV 514/2010,2010,488607,514
2011-05-03,REQ,REQ 7537/2010 => PL 1876/1999,2010,488582,7537
2011-05-10,MPV,MPV 521/2010,2010,490387,521
2011-05-12,PL,PL 1876/1999,1999,17338,1876
2011-05-18,MPV,MPV 517/2010,2010,490375,517
2011-05-24,PL,PL 1876/1999,1999,17338,1876
2011-05-25,MPV,MPV 517/2010,2010,490375,517
2011-06-08,REQ,REQ 2086/2011,2011,507762,2086
2011-06-15,MPV,MPV 527/2011,2011,495378,527
2011-06-28,MPV,MPV 527/2011,2011,495378,527
2011-07-05,MPV,MPV 528/2011,2011,496290,528
2011-08-03,MPV,MPV 530/2011,2011,499323,530
2011-08-11,PDC,PDC 1351/2008,2008,422002,1351
2011-08-16,MPV,MPV 532/2011,2011,500056,532
2011-08-17,MPV,MPV 532/2011,2011,500056,532
2011-08-23,MPV,MPV 532/2011,2011,500056,532
2011-08-23,REQ,REQ 2714/2011,2011,514832,2714
2011-08-24,MPV,MPV 533/2011,2011,501560,533
2011-08-30,REP,REP 1/2011,2011,495215,1
2011-08-31,PL,PL 1209/2011,2011,500079,1209
2011-08-31,PLP,PLP 87/2011,2011,515433,87
2011-09-01,PDC,PDC 47/2011,2011,497616,47
2011-09-20,PL,PL 1749/2011,2011,511029,1749
2011-09-21,PLP,PLP 306/2008,2008,394079,306
2011-09-21,REQ,REQ 1548/2011 => PL 7376/2010,2011,500380,1548
2011-10-05,MPV,MPV 539/2011,2011,513172,539
2011-10-05,PL,PL 3937/2004,2004,260404,3937
2011-10-11,PDC,PDC 220/2011,2011,501821,220
2011-10-19,MPV,MPV 541/2011,2011,513514,541
2011-10-26,MPV,MPV 540/2011,2011,513512,540
2011-10-27,PDC,PDC 220/2011,2011,501821,220
2011-11-01,PDC,PDC 220/2011,2011,501821,220
2011-11-08,PEC,PEC 61/2011,2011,513496,61
2011-11-09,PEC,PEC 61/2011,2011,513496,61
2011-11-22,PEC,PEC 61/2011,2011,513496,61
2011-11-23,REC,REC 92/2011 => RIC 693/2011,2011,525391,92
2011-11-29,PEC,PEC 98/2007,2007,357094,98
2011-12-13,PEC,PEC 445/2009,2009,463268,445
2011-12-13,PEC,PEC 98/2007,2007,357094,98
2011-12-14,PEC,PEC 270/2008,2008,401376,270
2012-02-14,PEC,PEC 270/2008,2008,401376,270
2012-02-28,PL,PL 1992/2007,2007,366851,1992
2012-02-29,PL,PL 1992/2007,2007,366851,1992
2012-03-06,PEC,PEC 445/2009,2009,463268,445
2012-03-07,REQ,REQ 4504/2012 => PL 2330/2011,2012,536066,4504
2012-03-14,MPV,MPV 550/2011,2011,527728,550
2012-03-20,PL,PL 301/2007,2007,343615,301
2012-03-20,PL,PL 5279/2009,2009,435878,5279
2012-03-21,PL,PL 2330/2011,2011,520245,2330
2012-03-27,PEC,PEC 153/2003,2003,131591,153
2012-03-28,PL,PL 2330/2011,2011,520245,2330
2012-04-10,MPV,MPV 549/2011,2011,527723,549
2012-04-10,PEC,PEC 153/2003,2003,131591,153
2012-04-11,MPV,MPV 551/2011,2011,528165,551
2012-04-18,PLP,PLP 230/2004,2004,274311,230
2012-04-25,PL,PL 1876/1999,1999,17338,1876
2012-05-09,MPV,MPV 554/2011,2011,533505,554
2012-05-15,MPV,MPV 558/2012,2012,533535,558
2012-05-15,PEC,PEC 471/2005,2005,304008,471
2012-05-16,PDC,PDC 514/2011,2011,528091,514
2012-05-22,PEC,PEC 438/2001,2001,36162,438
2012-05-22,PL,PL 3839/2012,2012,544136,3839
2012-05-29,PLP,PLP 362/2006,2006,325847,362
2012-05-30,PEC,PEC 416/2005,2005,290677,416
2012-06-05,MPV,MPV 559/2012,2012,535959,559
2012-06-12,MPV,MPV 559/2012,2012,535959,559
2012-06-13,PL,PL 643/2011,2011,494004,643
2012-06-26,PEC,PEC 416/2005,2005,290677,416
2012-06-27,REQ,REQ 4636/2012 => PL 2565/2011,2012,537339,4636
2012-07-03,MPV,MPV 566/2012,2012,542431,566
2012-07-04,MPV,MPV 567/2012,2012,543448,567
2012-07-11,MPV,MPV 563/2012,2012,540142,563
2012-07-12,MPV,MPV 563/2012,2012,540142,563
2012-07-16,MPV,MPV 563/2012,2012,540142,563
2012-09-04,MPV,MPV 570/2012,2012,544463,570
2012-09-05,MPV,MPV 571/2012,2012,545925,571
2012-09-18,MPV,MPV 571/2012,2012,545925,571
2012-10-30,MPV,MPV 574/2012,2012,549909,574
2012-10-31,MPV,MPV 574/2012,2012,549909,574
2012-10-31,PLP,PLP 579/2010,2010,479328,579
2012-10-31,REQ,REQ 2130/2011 => PLP 579/2010,2011,508967,2130
2012-11-06,PL,PL 2565/2011,2011,524645,2565
2012-11-06,REQ,REQ 4636/2012 => PL 2565/2011,2012,537339,4636
2012-11-07,PL,PL 2793/2011,2011,529011,2793
2012-11-07,PL,PL 865/2011,2011,496725,865
2012-11-07,REQ,REQ 1134/2011 => PL 865/2011,2011,497188,1134
2012-11-13,MPV,MPV 576/2012,2012,553247,576
2012-11-20,MPV,MPV 575/2012,2012,552689,575
2012-11-20,PL,PL 5403/2001,2001,34462,5403
2012-11-21,PEC,PEC 478/2010,2010,473496,478
2012-11-21,PLP,PLP 114/2011,2011,529884,114
2012-11-28,REQ,REQ 6135/2012 => PL 4367/2012,2012,555993,6135
2012-11-28,REQ,REQ 6460/2012 => PL 2205/2011,2012,561593,6460
2012-11-28,REQ,REQ 6461/2012 => PL 4365/2012,2012,561594,6461
2012-12-04,PEC,PEC 478/2010,2010,473496,478
2012-12-04,REQ,REQ 6062/2012 => PL 2154/2011,2012,554412,6062
2012-12-12,MPV,MPV 579/2012,2012,555727,579
2012-12-12,REQ,REQ 12/2012 CDHM,2012,536551,12
2012-12-12,REQ,REQ 12/2012 CEENSI,2012,548345,12
2012-12-12,REQ,REQ 12/2012 CPICRIAN,2012,541303,12
2012-12-12,REQ,REQ 12/2012 CPITRAES,2012,541149,12
2012-12-12,REQ,REQ 12/2012 CPITRAPE,2012,544411,12
2012-12-12,REQ,REQ 12/2012 PEC03711 => PEC 37/2011,2012,544355,12
2012-12-12,REQ,REQ 12/2012 PL157211,2012,541002,12
2012-12-12,REQ,REQ 12/2012 PL212611 => PL 2126/2011,2012,540560,12
2012-12-12,REQ,REQ 12/2012 PL355504 => PL 3555/2004,2012,553256,12
2012-12-18,MPV,MPV 579/2012,2012,555727,579
2013-02-20,MPV,MPV 582/2012,2012,556332,582
2013-02-20,REQ,REQ 6786/2013,2013,565319,6786
2013-02-26,MPV,MPV 586/2012,2012,559275,586
2013-02-27,PDC,PDC 549/2012,2012,538366,549
2013-02-28,PDC,PDC 471/2011,2011,522363,471
2013-03-06,PEC,PEC 111/2011,2011,527704,111
2013-03-12,PLN,PLN 24/2012 CN,2012,555286,24
2013-03-12,REQ,REQ 6947/2013 => PL 7663/2010,2013,566744,6947
2013-03-13,PEC,PEC 544/2002,2002,54307,544
2013-03-19,MPV,MPV 587/2012,2012,559465,587
2013-03-20,PL,PL 4904/2012,2012,564113,4904
2013-03-20,PRC,PRC 178/2013,2013,568421,178
2013-03-20,REQ,REQ 7126/2013 => PRC 178/2013,2013,568515,7126
2013-03-26,REQ,REQ 7252/2013 => PL 6903/2006,2013,569181,7252
2013-04-02,PL,PL 708/2007,2007,347880,708
2013-04-03,PEC,PEC 544/2002,2002,54307,544
2013-04-04,PDC,PDC 1351/2008,2008,422002,1351
2013-04-09,MPV,MPV 589/2012,2012,559706,589
2013-04-09,PEC,PEC 3/1999,1999,14245,3
2013-04-10,PRC,PRC 178/2013,2013,568421,178
2013-04-10,REQ,REQ 6166/2012 => PL 4470/2012,2012,556590,6166
2013-04-11,PL,PL 4904/2012,2012,564113,4904
2013-04-16,REQ,REQ 7494/2013 => PL 4470/2012,2013,571564,7494
2013-04-17,PL,PL 4470/2012,2012,556261,4470
2013-04-17,PLP,PLP 277/2005,2005,293027,277
2013-04-23,MPV,MPV 602/2012,2012,564522,602
2013-04-23,PL,PL 4470/2012,2012,556261,4470
2013-04-24,REQ,REQ 7253/2013 => PL 2592/2007,2013,569182,7253
2013-05-07,REQ,REQ 5941/2012 => PLP 416/2008,2012,553474,5941
2013-05-08,MPV,MPV 593/2012,2012,562466,593
2013-05-08,MPV,MPV 595/2012,2012,562615,595
2013-05-14,MPV,MPV 595/2012,2012,562615,595
2013-05-15,MPV,MPV 595/2012,2012,562615,595
2013-05-16,MPV,MPV 595/2012,2012,562615,595
2013-05-21,MPV,MPV 597/2012,2012,564453,597
2013-05-21,MPV,MPV 600/2012,2012,564520,600
2013-05-21,PLP,PLP 200/2012,2012,553112,200
2013-05-21,REQ,REQ 7772/2013 => PLP 200/2012,2013,576895,7772
2013-05-22,PL,PL 7663/2010,2010,483808,7663
2013-05-22,REQ,REQ 7829/2013 => PLP 271/2005,2013,577881,7829
2013-05-27,MPV,MPV 601/2012,2012,564521,601
2013-05-28,MPV,MPV 601/2012,2012,564521,601
2013-05-28,MPV,MPV 605/2013,2013,564548,605
2013-06-04,PLP,PLP 416/2008,2008,412854,416
2013-06-11,MPV,MPV 609/2013,2013,566891,609
2013-06-11,REQ,REQ 7926/2013,2013,579713,7926
2013-06-12,MPV,MPV 608/2013,2013,566047,608
2013-06-12,PLP,PLP 266/2013,2013,573508,266
2013-06-12,REQ,REQ 7595/2013 => PLP 92/2007,2013,573516,7595
2013-06-19,REQ,REQ 7956/2013,2013,580703,7956
2013-06-25,PEC,PEC 37/2011,2011,507965,37
2013-06-26,PLP,PLP 288/2013,2013,581700,288
2013-07-02,REQ,REQ 8091/2013 => PL 5844/2013,2013,582605,8091
2013-07-03,PEC,PEC 207/2012,2012,553168,207
2013-07-03,PLP,PLP 200/2012,2012,553112,200
2013-07-09,PL,PL 4529/2004,2004,271219,4529
2013-07-09,REQ,REQ 8196/2013,2013,584279,8196
2013-07-10,PL,PL 323/2007,2007,343930,323
2013-07-10,REQ,REQ 8/2013 CCULT,2013,568157,8
2013-07-10,REQ,REQ 8/2013 CDHM,2013,567171,8
2013-07-10,REQ,REQ 8/2013 CEESTA,2013,569919,8
2013-07-10,REQ,REQ 8/2013 CEMOTOR,2013,569538,8
2013-07-10,REQ,REQ 8/2013 CESAUDE,2013,573367,8
2013-07-10,REQ,REQ 8/2013 CEXSANTA,2013,564994,8
2013-07-10,REQ,REQ 8/2013 CMO => PLN 9/2013 CN,2013,601354,8
2013-07-10,REQ,REQ 8/2013 CPITRAB,2013,597682,8
2013-07-10,REQ,REQ 8/2013 GTTERRAS,2013,581440,8
2013-07-10,REQ,REQ 8/2013 PEC09011 => PEC 90/2011,2013,595197,8
2013-07-10,REQ,REQ 8/2013 PEC19712 => PEC 197/2012,2013,595564,8
2013-07-10,REQ,REQ 8/2013 PEC20712,2013,566077,8
2013-07-10,REQ,REQ 8/2013 PEC50610 => PEC 506/2010,2013,569326,8
2013-07-10,REQ,REQ 8/2013 PEC56506 => PEC 565/2006,2013,576615,8
2013-07-10,REQ,REQ 8/2013 PL003711 => PL 37/2011,2013,585797,8
2013-07-10,REQ,REQ 8/2013 PL217711,2013,575516,8
2013-07-10,REQ,REQ 8/2013 PL346004,2013,587855,8
2013-07-10,REQ,REQ 8/2013 PL501313 => PL 5013/2013,2013,597041,8
2013-07-10,REQ,REQ 8/2013 PL520113 => PL 6753/2013,2013,602477,8
2013-07-10,REQ,REQ 8/2013 PL719702,2013,581164,8
2013-07-16,PEC,PEC 207/2012,2012,553168,207
2013-07-17,PDC,PDC 824/2013,2013,571752,824
2013-08-07,PEC,PEC 190/2007,2007,377011,190
2013-08-13,PEC,PEC 565/2006,2006,332451,565
2013-08-21,MPV,MPV 613/2013,2013,576000,613
2013-08-27,PEC,PEC 565/2006,2006,332451,565
2013-08-28,REP,REP 20/2013,2013,582292,20
2013-09-03,PEC,PEC 349/2001,2001,28376,349
2013-09-10,MPV,MPV 620/2013,2013,580951,620
2013-09-18,MPV,MPV 618/2013,2013,579869,618
2013-09-24,PL,PL 3471/2012,2012,537784,3471
2013-09-25,MPV,MPV 619/2013,2013,580163,619
2013-09-25,PEC,PEC 190/2007,2007,377011,190
2013-09-26,PRC,PRC 203/2013,2013,582791,203
2013-10-01,PL,PL 6053/2013,2013,586411,6053
2013-10-01,PL,PL 6397/2013,2013,592935,6397
2013-10-01,REQ,REQ 8696/2013 => PL 6397/2013,2013,593650,8696
2013-10-02,PL,PL 6397/2013,2013,592935,6397
2013-10-08,MPV,MPV 621/2013,2013,584020,621
2013-10-09,MPV,MPV 621/2013,2013,584020,621
2013-10-15,PL,PL 6397/2013,2013,592935,6397
2013-10-16,PL,PL 6397/2013,2013,592935,6397
2013-10-22,PL,PL 6397/2013,2013,592935,6397
2013-10-22,PLP,PLP 238/2013,2013,564525,238
2013-10-23,PL,PL 7495/2006,2006,334331,7495
2013-10-23,PLP,PLP 238/2013,2013,564525,238
2013-10-23,REQ,REQ 8144/2013 => PL 7495/2006,2013,583481,8144
2013-10-29,PEC,PEC 190/2007,2007,377011,190
2013-11-05,PEC,PEC 346/2013,2013,599236,346
2013-11-05,PL,PL 6025/2005,2005,302638,6025
2013-11-06,PDC,PDC 1361/2013,2013,599142,1361
2013-11-06,REQ,REQ 8970/2013 => PDC 1361/2013,2013,599380,8970
2013-11-27,PDC,PDC 1361/2013,2013,599142,1361
2013-12-03,PEC,PEC 368/2009,2009,436536,368
2013-12-04,PEC,PEC 90/2011,2011,522343,90
2013-12-05,PDC,PDC 1055/2013 => MSC 668/2009,2013,584760,1055
2013-12-11,MPV,MPV 625/2013,2013,590058,625
2013-12-11,PEC,PEC 368/2009,2009,436536,368
2013-12-11,PEC,PEC 55/2011,2011,512308,55
2013-12-17,REQ,REQ 9261/2013 => PRC 228/2013,2013,604604,9261
2014-02-04,PL,PL 6025/2005,2005,302638,6025
2014-02-05,PEC,PEC 293/2013,2013,587916,293
2014-02-11,PL,PL 6025/2005,2005,302638,6025
2014-02-11,REQ,REQ 9459/2014 => PDC 1263/2013,2014,605986,9459
2014-02-12,REP,REP 22/2013,2013,590335,22
2014-02-13,PRC,PRC 132/2012,2012,543107,132
2014-02-19,PEC,PEC 247/2013,2013,567197,247
2014-02-19,REQ,REQ 9556/2014 => PRC 237/2014,2014,606547,9556
2014-02-25,REQ,REQ 9534/2014,2014,606381,9534
2014-03-11,REQ,REQ 9534/2014,2014,606381,9534
2014-03-12,PEC,PEC 247/2013,2013,567197,247
2014-03-19,PEC,PEC 103/2011,2011,525239,103
2014-03-25,PEC,PEC 290/2013,2013,586251,290
2014-03-26,PL,PL 6738/2013,2013,600255,6738
2014-03-26,PL,PL 6809/2013,2013,601914,6809
2014-04-01,MPV,MPV 627/2013,2013,600363,627
2014-04-02,MPV,MPV 627/2013,2013,600363,627
2014-04-07,MPV,MPV 628/2013,2013,602714,628
2014-04-08,MPV,MPV 628/2013,2013,602714,628
2014-04-09,MPV,MPV 630/2013,2013,605324,630
2014-04-09,REQ,REQ 8130/2013 => PL 4471/2012,2013,583317,8130
2014-04-22,PLP,PLP 275/2001,2001,43617,275
2014-04-22,PLP,PLP 362/2006,2006,325847,362
2014-04-22,REQ,REQ 8339/2013 => PL 5943/2013,2013,586949,8339
2014-04-22,REQ,REQ 8880/2013 => PLP 276/2002,2013,597748,8880
2014-04-23,PEC,PEC 111/2011,2011,527704,111
2014-04-23,PEC,PEC 290/2013,2013,586251,290
2014-04-23,PLP,PLP 276/2002,2002,44196,276
2014-04-23,REP,REP 17/2012,2012,564547,17
2014-04-29,PL,PL 4246/2012,2012,552295,4246
2014-05-06,PEC,PEC 358/2013,2013,602633,358
2014-05-06,PEC,PEC 471/2005,2005,304008,471
2014-05-07,PLP,PLP 221/2012,2012,559036,221
2014-05-13,PLP,PLP 221/2012,2012,559036,221
2014-05-20,MPV,MPV 632/2013,2013,605327,632
2014-05-20,MPV,MPV 635/2013,2013,605333,635
2014-05-21,MPV,MPV 633/2013,2013,605330,633
2014-05-27,MPV,MPV 639/2014,2014,609196,639
2014-05-27,MPV,MPV 640/2014,2014,609198,640
2014-06-03,PL,PL 8035/2010,2010,490116,8035
2014-06-03,PLP,PLP 221/2012,2012,559036,221
2014-06-04,PEC,PEC 103/2011,2011,525239,103
2014-06-04,PLP,PLP 397/2014,2014,615815,397
2014-06-10,PL,PL 3232/1992,1992,19319,3232
2014-07-15,PDC,PDC 1472/2014,2014,613950,1472
2014-07-15,REQ,REQ 10361/2014 => PDC 1491/2014,2014,617857,10361
2014-08-05,PDC,PDC 1491/2014,2014,617737,1491
2014-10-07,MPV,MPV 650/2014,2014,619236,650
2014-10-28,PDC,PDC 1491/2014,2014,617737,1491
2014-11-04,MPV,MPV 657/2014,2014,623330,657
2014-11-04,PEC,PEC 426/2014,2014,621806,426
2014-11-11,PEC,PEC 197/2012,2012,551712,197
2014-11-12,MPV,MPV 652/2014,2014,620901,652
2014-11-26,PEC,PEC 426/2014,2014,621806,426
2014-12-03,PLN,PLN 31/2014 CN,2014,623649,31
2014-12-03,PLN,PLN 36/2013 CN,2013,597414,36
2014-12-04,PLN,PLN 36/2014 CN,2014,744763,36
2014-12-09,PDC,PDC 1612/2014,2014,808884,1612
2014-12-09,PLN,PLN 36/2014 CN,2014,744763,36
2014-12-10,PEC,PEC 434/2014,2014,786713,434
2014-12-10,REP,REP 25/2014,2014,611593,25
2014-12-16,PEC,PEC 358/2013,2013,602633,358
2014-12-16,PEC,PEC 434/2014,2014,786713,434
2014-12-16,REQ,REQ 10929/2014 => PRC 266/2014,2014,858585,10929
2014-12-17,MPV,MPV 656/2014,2014,622854,656
2014-12-17,PEC,PEC 197/2012,2012,551712,197
2014-12-17,PL,PL 7735/2014,2014,619150,7735
2015-02-03,PEC,PEC 197/2012,2012,551712,197
2015-02-03,PEC,PEC 352/2013,2013,600023,352
2015-02-05,PDC,PDC 1410/2013,2013,602599,1410
2015-02-10,PEC,PEC 358/2013,2013,602633,358
2015-02-10,PL,PL 7735/2014,2014,619150,7735
2015-02-11,PL,PL 4246/2012,2012,552295,4246
2015-02-24,PLP,PLP 177/2012,2012,544724,177
2015-02-25,PL,PL 2211/2007,2007,372066,2211
2015-02-26,REQ,REQ 567/2015,2015,947630,567
2015-02-26,REQ,REQ 567/2015 CPIPETRO,2015,1155251,567
2015-02-26,REQ,REQ 9909/2014 => PL 5201/2013,2014,611193,9909
2015-03-03,REQ,REQ 7492/2013 => PL 4372/2012,2013,571550,7492
2015-03-04,PEC,PEC 457/2005,2005,298878,457
2015-03-04,REQ,REQ 739/2015 CPIPETRO,2015,1243807,739
2015-03-04,REQ,REQ 739/2015 => PL 6361/2013,2015,955528,739
2015-03-04,REQ,REQ 784/2015,2015,961716,784
2015-03-04,REQ,REQ 784/2015 CPIPETRO,2015,1279911,784
2015-03-05,PL,PL 7699/2006,2006,339407,7699
2015-03-05,REQ,REQ 796/2015 CPIPETRO,2015,1280721,796
2015-03-05,REQ,REQ 796/2015 => PL 2177/2011,2015,962435,796
2015-03-10,PEC,PEC 590/2006,2006,339287,590
2015-03-10,PL,PL 3771/2012,2012,542838,3771
2015-03-10,PL,PL 7924/2014,2014,622072,7924
2015-03-12,PLP,PLP 302/2013,2013,585608,302
2015-03-12,PRC,PRC 11/2015,2015,949149,11
2015-03-17,PL,PL 7469/2014,2014,613662,7469
2015-03-17,PLP,PLP 302/2013,2013,585608,302
2015-03-18,PL,PL 7469/2014,2014,613662,7469
2015-03-19,PDC,PDC 1287/2013,2013,591830,1287
2015-03-24,PEC,PEC 590/2006,2006,339287,590
2015-03-24,PLP,PLP 37/2015,2015,1050788,37
2015-03-24,REQ,REQ 1030/2015 CPIPETRO => RCP 3/2015,2015,1672259,1030
2015-03-24,REQ,REQ 1030/2015 => PL 644/2015,2015,1049075,1030
2015-03-24,REQ,REQ 1108/2015 CPIPETRO => RCP 3/2015,2015,1734841,1108
2015-03-24,REQ,REQ 1108/2015 => PLP 34/2015,2015,1050795,1108
2015-03-24,REQ,REQ 1117/2015 CPIPETRO,2015,1805441,1117
2015-03-24,REQ,REQ 1117/2015 => PL 8122/2014,2015,1050835,1117
2015-03-24,REQ,REQ 1118/2015 CPIPETRO,2015,1805529,1118
2015-03-24,REQ,REQ 1118/2015 => PL 7885/2014,2015,1050836,1118
2015-03-24,REQ,REQ 1121/2015 CPIPETRO,2015,1805865,1121
2015-03-24,REQ,REQ 1121/2015 => PL 7224/2006,2015,1050840,1121
2015-03-24,REQ,REQ 894/2015 CPIPETRO,2015,1514282,894
2015-03-24,REQ,REQ 894/2015 => PL 623/2015,2015,996537,894
2015-03-25,PL,PL 4148/2008,2008,412728,4148
2015-03-25,PL,PL 789/2007,2007,348730,789
2015-03-26,PL,PL 3131/2008,2008,388449,3131
2015-03-26,PL,PL 846/2015,2015,1049380,846
2015-03-26,REQ,REQ 1125/2015 CPIPETRO,2015,1805871,1125
2015-03-26,REQ,REQ 1125/2015 => PL 6701/2013,2015,1050845,1125
2015-03-30,REQ,REQ 1129/2015 CPIPETRO,2015,1806117,1129
2015-03-30,REQ,REQ 1129/2015 => PL 5773/2013,2015,1050852,1129
2015-03-31,PL,PL 3481/2012,2012,537900,3481
2015-04-07,MPV,MPV 660/2014,2014,796341,660
2015-04-07,REQ,REQ 8530/2013 => PL 4330/2004,2013,590796,8530
2015-04-08,PL,PL 4330/2004,2004,267841,4330
2015-04-09,MPV,MPV 661/2014,2014,808898,661
2015-04-14,PL,PL 4330/2004,2004,267841,4330
2015-04-15,MPV,MPV 660/2014,2014,796341,660
2015-04-16,PLP,PLP 13/2015,2015,946620,13
2015-04-22,PL,PL 4330/2004,2004,267841,4330
2015-04-23,PL,PL 2505/2000,2000,18216,2505
2015-04-27,PL,PL 7735/2014,2014,619150,7735
2015-04-28,PL,PL 4148/2008,2008,412728,4148
2015-05-05,PEC,PEC 457/2005,2005,298878,457
2015-05-06,MPV,MPV 665/2014,2014,865930,665
2015-05-07,MPV,MPV 665/2014,2014,865930,665
2015-05-12,MPV,MPV 663/2014,2014,860923,663
2015-05-13,MPV,MPV 664/2014,2014,865929,664
2015-05-14,MPV,MPV 664/2014,2014,865929,664
2015-05-19,MPV,MPV 668/2015,2015,944494,668
2015-05-20,MPV,MPV 668/2015,2015,944494,668
2015-05-26,PEC,PEC 182/2007,2007,373327,182
2015-05-27,PEC,PEC 182/2007,2007,373327,182
2015-05-28,PEC,PEC 182/2007,2007,373327,182
2015-06-10,PEC,PEC 182/2007,2007,373327,182
2015-06-11,PEC,PEC 182/2007,2007,373327,182
2015-06-16,PEC,PEC 182/2007,2007,373327,182
2015-06-17,MPV,MPV 670/2015,2015,996553,670
